icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
T410X1A,T410X1A,10,"Poisoning by inhaled anesthetics, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by inhaled anesthetics, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD023,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Inhalant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T410X2A,T410X2A,10,"Poisoning by inhaled anesthetics, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by inhaled anesthetics, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD023,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Inhalant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T410X5A,T410X5A,10,"Adverse effect of inhaled anesthetics, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of inhaled anesthetics, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD023,"Adverse effects of drugs and medicaments, initial encounter; Inhalant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X1A,T426X1A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X1D,T426X1D,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), subsequent encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",INJ059; MBD032,"Poisoning by drugs, subsequent encounter; Sedative-related disorders; subsequent encounter",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X2A,T426X2A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X2D,T426X2D,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, subsequent encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, subsequent encounter",MBD027,Suicide attempt/intentional self-harm; subsequent encounter,INJ059; MBD027; MBD032,"Poisoning by drugs, subsequent encounter; Suicide attempt/intentional self-harm; subsequent encounter; Sedative-related disorders; subsequent encounter",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X3A,T426X3A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, assault, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT022; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, assault; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X4A,T426X4A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, undetermined, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT023; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, undetermined; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X5A,T426X5A,10,"Adverse effect of other antiepileptic and sedative-hypnotic drugs, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of other antiepileptic and sedative-hypnotic drugs, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD020,"Adverse effects of drugs and medicaments, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X5D,T426X5D,10,"Adverse effect of other antiepileptic and sedative-hypnotic drugs, subsequent encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of other antiepileptic and sedative-hypnotic drugs, subsequent encounter",XXX000,Unacceptable PDX,INJ065; MBD032,"Adverse effects of drugs and medicaments, subsequent encounter; Sedative-related disorders; subsequent encounter",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T4271XA,T4271XA,10,"Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T4272XA,T4272XA,10,"Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T4275XA,T4275XA,10,"Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD020,"Adverse effects of drugs and medicaments, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43605A,T43605A,10,"Adverse effect of unspecified psychostimulants, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of unspecified psychostimulants, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD021,"Adverse effects of drugs and medicaments, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43611A,T43611A,10,"Poisoning by caffeine, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by caffeine, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43612A,T43612A,10,"Poisoning by caffeine, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by caffeine, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43615A,T43615A,10,"Adverse effect of caffeine, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of caffeine, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD021,"Adverse effects of drugs and medicaments, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43621A,T43621A,10,"Poisoning by amphetamines, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by amphetamines, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43622A,T43622A,10,"Poisoning by amphetamines, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by amphetamines, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43624A,T43624A,10,"Poisoning by amphetamines, undetermined, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by amphetamines, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT023; INJ022; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, undetermined; Poisoning by drugs, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43625A,T43625A,10,"Adverse effect of amphetamines, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of amphetamines, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD021,"Adverse effects of drugs and medicaments, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43631A,T43631A,10,"Poisoning by methylphenidate, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by methylphenidate, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43632A,T43632A,10,"Poisoning by methylphenidate, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by methylphenidate, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43635A,T43635A,10,"Adverse effect of methylphenidate, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of methylphenidate, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD021,"Adverse effects of drugs and medicaments, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43641A,T43641A,10,"Poisoning by ecstasy, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by ecstasy, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD021; MBD022,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Stimulant-related disorders; Hallucinogen-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43644A,T43644A,10,"Poisoning by ecstasy, undetermined, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by ecstasy, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT023; INJ022; MBD021; MBD022,"External cause codes: poisoning by drug; External cause codes: intent of injury, undetermined; Poisoning by drugs, initial encounter; Stimulant-related disorders; Hallucinogen-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43691A,T43691A,10,"Poisoning by other psychostimulants, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other psychostimulants, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD021,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T43695A,T43695A,10,"Adverse effect of other psychostimulants, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of other psychostimulants, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD021,"Adverse effects of drugs and medicaments, initial encounter; Stimulant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
29500,29500,9,"Simple type schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SIMPL SCHIZOPHREN-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29502,29502,9,"Simple type schizophrenia, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SIMPLE SCHIZOPHREN-CHR,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29510,29510,9,"Disorganized type schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",HEBEPHRENIA-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29512,29512,9,"Disorganized type schizophrenia, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",HEBEPHRENIA-CHRONIC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29513,29513,9,"Disorganized type schizophrenia, subchronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",HEBEPHREN-SUBCHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29514,29514,9,"Disorganized type schizophrenia, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",HEBEPHRENIA-CHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29520,29520,9,"Catatonic type schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",CATATONIA-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29522,29522,9,"Catatonic type schizophrenia, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",CATATONIA-CHRONIC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29523,29523,9,"Catatonic type schizophrenia, subchronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",CATATONIA-SUBCHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29524,29524,9,"Catatonic type schizophrenia, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",CATATONIA-CHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29530,29530,9,"Paranoid type schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PARANOID SCHIZO-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29531,29531,9,"Paranoid type schizophrenia, subchronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PARANOID SCHIZO-SUBCHR,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29532,29532,9,"Paranoid type schizophrenia, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PARANOID SCHIZO-CHRONIC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29533,29533,9,"Paranoid type schizophrenia, subchronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PARAN SCHIZO-SUBCHREXAC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29534,29534,9,"Paranoid type schizophrenia, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PARAN SCHIZO-CHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29540,29540,9,"Schizophreniform disorder, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AC SCHIZOPHRENIA-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29542,29542,9,"Schizophreniform disorder, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AC SCHIZOPHRENIA-CHR,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29544,29544,9,"Schizophreniform disorder, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AC SCHIZOPHR-CHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29550,29550,9,"Latent schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",LATENT SCHIZOPHREN-UNSP,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29560,29560,9,"Schizophrenic disorders, residual type, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",RESID SCHIZOPHREN-UNSP,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29562,29562,9,"Schizophrenic disorders, residual type, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",RESIDUAL SCHIZOPHREN-CHR,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29563,29563,9,"Schizophrenic disorders, residual type, subchronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",RESID SCHIZO-SUBCHREXAC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29564,29564,9,"Schizophrenic disorders, residual type, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",RESID SCHIZO-CHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29570,29570,9,"Schizoaffective disorder, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOAFFECTIVE-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29572,29572,9,"Schizoaffective disorder, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOAFFECTIVE-CHRONIC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29573,29573,9,"Schizoaffective disorder, subchronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOAFF-SUBCHREXACER,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29574,29574,9,"Schizoaffective disorder, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOAFFECT-CHREXACER,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29575,29575,9,"Schizoaffective disorder, in remission","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOAFFECTIVE-REMISS,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29580,29580,9,"Other specified types of schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOPHRENIA NEC-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29582,29582,9,"Other specified types of schizophrenia, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOPHRENIA NEC-CHR,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29584,29584,9,"Other specified types of schizophrenia, chronic with acute exacerbation","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZO NEC-CHREXACERB,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29590,29590,9,"Unspecified schizophrenia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOPHRENIA NOS-UNSPEC,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
29592,29592,9,"Unspecified schizophrenia, chronic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SCHIZOPHRENIA NOS-CHR,659  ,Schizophrenia and other psychotic disorde,,,schizophrenia_spectrum_and_other_psychotic_disorders,included_primary,AHRQ CCS 659 plus ICD-9 295/297/298 psychotic disorder family.,1,0,0
