result_family,outcome,model,group_or_metric,metric,v1_point_estimate,v1_ci_lower,v1_ci_upper,v1_ci_width,v1_1_point_estimate,v1_1_ci_lower,v1_1_ci_upper,v1_1_ci_width,v1_2_point_estimate,v1_2_ci_lower,v1_2_ci_upper,v1_2_ci_width,v1_2_minus_v1_1_point,v1_2_vs_v1_1_ci_width_change_percent
standardized_cif,icu_readmission_365d,Model 2,1_no_primary_psych_no_delirium,risk_ratio_vs_group1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,
standardized_cif,icu_readmission_365d,Model 2,2_primary_psych_no_delirium,standardized_cif,0.144337101268373,0.143561611229791,0.1451140189911219,0.0015524077613308929,0.144337101268373,0.1084777160226727,0.1919706196072613,0.08349290358458861,0.12960481012157754,0.12055334185750304,0.13826489828404187,0.017711556426538835,-0.014732291146795473,-78.78675232728631
standardized_cif,icu_readmission_365d,Model 2,2_primary_psych_no_delirium,risk_difference_vs_group1,-0.0127034364715777,-0.01280248855767,-0.0125982392229365,0.0002042493347334997,-0.0127034364715776,-0.0289054848500406,0.0027194280736994,0.03162491292374,-0.0016803842628940469,-0.013208289583044692,0.00837756867098748,0.02158585825403217,0.011023052208683553,-31.744133790710844
standardized_cif,icu_readmission_365d,Model 2,2_primary_psych_no_delirium,risk_ratio_vs_group1,0.9191072785766068,0.9184917262803672,0.9197143548739004,0.0012226285935331704,0.9191072785766068,0.8263111978345944,1.0159588327319544,0.18964763489736003,0.9872005044378956,0.9030015097423228,1.0647996334084644,0.16179812366614155,0.06809322586128885,-14.684871364882051
standardized_cif,icu_readmission_365d,Model 2,3_no_primary_psych_delirium,standardized_cif,0.1427425370653596,0.1418705465289458,0.1435700031537434,0.0016994566247976184,0.1427425370653596,0.1043267577360004,0.1941676533563073,0.08984089562030691,0.14903458801041589,0.13897329429219862,0.16010593366980763,0.021132639377609008,0.006292050945056277,-76.47770624758513
standardized_cif,icu_readmission_365d,Model 2,3_no_primary_psych_delirium,risk_difference_vs_group1,-0.0142980006745911,-0.0145921386140407,-0.0139868118130866,0.0006053268009540997,-0.014298000674591,-0.0307440802045535,0.0013041656715931,0.0320482458761466,0.0177493936259443,0.005291610683982985,0.03120305062465592,0.025911439940672937,0.0320473943005353,-19.148648444566724
standardized_cif,icu_readmission_365d,Model 2,3_no_primary_psych_delirium,risk_ratio_vs_group1,0.9089534404277976,0.9069995942801632,0.9109480460407592,0.0039484517605959946,0.9089534404277978,0.812492194567522,1.0076196596459177,0.19512746507839573,1.135197222422239,1.0380294354417638,1.2457211171057414,0.20769168166397756,0.22624378199444128,6.438979044048944
standardized_cif,icu_readmission_365d,Model 2,4_primary_psych_delirium,standardized_cif,0.117328044636524,0.1165560742878751,0.1180863898061042,0.0015303155182291028,0.117328044636524,0.0855359368708035,0.1621308617607806,0.07659492488997709,0.12876690155471843,0.11725574483529347,0.14185132813827933,0.024595583302985863,0.01143885691819442,-67.88875589562156
standardized_cif,icu_readmission_365d,Model 2,4_primary_psych_delirium,risk_difference_vs_group1,-0.0397124931034267,-0.0400470670049894,-0.0393501779740569,0.0006968890309325057,-0.0397124931034266,-0.0600286311078663,-0.0207264676444032,0.0393021634634631,-0.0025182928297531604,-0.017099271221199273,0.011653303902407616,0.02875257512360689,0.03719420027367344,-26.84225856844634
standardized_cif,icu_readmission_365d,Model 2,4_primary_psych_delirium,risk_ratio_vs_group1,0.7471194783528562,0.7450243026786351,0.7492290642378151,0.004204761559180037,0.7471194783528563,0.6464326510957779,0.8620179908089415,0.21558533971316363,0.9808181505800396,0.8756663514013615,1.0926709413504252,0.2170045899490637,0.23369867222718332,0.6583240946663503
additive_interaction,readmission_90d,Model 1,R00,R00,0.2474441146498047,0.246001392597963,0.2488118014171119,0.002810408819148902,0.2474441146498047,0.1967128578992041,0.2963124483563191,0.099599590457115,0.24722206227457366,0.23942497728173942,0.2550184469543112,0.015593469672571775,-0.00022205237523104104,-84.34384157504552
additive_interaction,readmission_90d,Model 1,R10,R10,0.2599152864705493,0.2583660511601141,0.2613813583402059,0.003015307180091853,0.2599152864705493,0.202992457391573,0.3161208145323542,0.11312835714078118,0.26862916774369794,0.2569691187836363,0.27968499250226825,0.02271587371863193,0.00871388127314865,-79.92026553487077
additive_interaction,readmission_90d,Model 1,R01,R01,0.2265563793619504,0.2249782592071874,0.2280240069752515,0.0030457477680641,0.2265563793619504,0.1715088155784185,0.2824972459036943,0.1109884303252758,0.2805888227944892,0.26808850150943897,0.29312502904939136,0.02503652753995239,0.054032443432538824,-77.44221855685552
additive_interaction,readmission_90d,Model 1,R11,R11,0.2271191860614378,0.2255260020981183,0.2286205102044072,0.003094508106288918,0.2271191860614378,0.1706625219958527,0.2891770670868374,0.11851454509098469,0.28534644716311147,0.2691008931233989,0.30225015039489306,0.03314925727149415,0.05822726110167367,-72.02937643979044
additive_interaction,readmission_90d,Model 1,interaction_contrast,interaction_contrast,-0.0119083651212571,-0.0119906304507484,-0.0118264746079654,0.00016415584278300054,-0.0119083651212572,-0.0405541165866947,0.017420435868466,0.0579745524551607,-0.016649481100502017,-0.03972722213905089,0.008883247712713514,0.0486104698517644,-0.004741115979244818,-16.152056733234414
additive_interaction,readmission_90d,Model 1,RR10,RR10,1.050399953292057,1.05007227713536,1.0507338186473898,0.0006615415120296841,1.0503999532920572,0.9735278340997704,1.125458027738422,0.15193019363865168,1.0865905949985515,1.032297549999809,1.140408395620045,0.10811084562023598,0.03619064170649433,-28.84176408188811
additive_interaction,readmission_90d,Model 1,RR01,RR01,0.9155860493290954,0.9136535610476688,0.917506780060728,0.003853219013059239,0.9155860493290952,0.832154507062917,0.9923604726283374,0.16020596556542033,1.1349667590866435,1.072460923824336,1.1928471635589732,0.12038623973463713,0.2193807097575483,-24.855332752588886
additive_interaction,readmission_90d,Model 1,RR11,RR11,0.9178605293678868,0.9157980683375098,0.919918012661436,0.004119944323926261,0.9178605293678868,0.8199885084314061,1.0133565329007568,0.19336802446935064,1.1542110948261386,1.0811473759489865,1.2357158688005614,0.15456849285157492,0.23635056545825184,-20.065122826926096
additive_interaction,readmission_90d,Model 1,RERI,RERI,-0.0481254732532654,-0.0483244339844005,-0.0479354347600108,0.0003889992243896953,-0.0481254732532656,-0.1599760137934602,0.0738771429345284,0.2338531567279886,-0.06734625925905635,-0.16310559685741624,0.0355512751615213,0.19865687201893753,-0.019220786005790753,-15.050592090142443
additive_interaction,readmission_90d,Model 1,AP,AP,-0.0524322287683604,-0.0525397784488507,-0.0523123646474491,0.00022741380140160056,-0.0524322287683606,-0.1782946980723592,0.0800579844489221,0.2583526825212813,-0.05834830349573175,-0.14532014660132525,0.030003608346901835,0.17532375494822708,-0.00591607472737115,-32.13782290269615
additive_interaction,readmission_90d,Model 1,synergy_index,synergy_index,2.414872610156466,2.32272144357219,2.5185525680495293,0.1958311244773392,2.4148726101564773,-15.35747988663233,12.261615103728044,27.619094990360374,0.696032390632541,0.3799942996318245,1.2272536504089444,0.8472593507771199,-1.7188402195239363,-96.93234209494254
additive_interaction,readmission_90d,Model 2,R00,R00,0.2407448844960461,0.2393130027212426,0.2421139376452322,0.002800934923989612,0.2407448844960461,0.1837366611192269,0.2965995511245498,0.11286289000532287,0.2517341502309366,0.2438561691305211,0.25988225451334296,0.016026085382821853,0.01098926573489048,-85.80039428188839
